GB.XPD.RSDV.GD.ZS,GC.XPN.TOTL.GD.ZS,IP.PAT.RESD,NE.RSB.GNFS.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,SE.ADT.LITR.ZS,SE.XPD.PRIM.PC.ZS,SE.XPD.TOTL.GD.ZS,SH.DYN.NMRT,SH.XPD.GHED.GD.ZS,SI.POV.GINI,SI.POV.NAHC,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.SCIE.RD.P6,VC.IHR.PSRC.P5,year,country
2.14057993888855,,1393815.0,91487262640.0586,6.74977383247717,9905.4061175104,9540.0,,,3.54249453544617,4.1,2.91554713,38.5,1.7,4.31,77.744,1307.12133789062,0.531025483737603,2018,CHN
2.2446300983429,,1243568.0,132787798563.853,5.95050075376979,10143.8602060373,10310.0,,,3.54105472564697,3.7,2.99503422,38.2,0.6,4.56,77.968,1471.25390625,0.518966640910828,2019,CHN
2.40666007995605,,1344817.0,355147098519.031,2.23863835629443,10408.7191247747,10520.0,97.1500015258789,,3.57295632362366,3.4,3.06103563,37.1,0.0,5.0,78.077,1584.86511230469,0.502270364156281,2020,CHN
,,1426644.0,460829370828.49,8.44747829343031,12617.5049863004,11930.0,,,3.29784345626831,3.2,,,,4.55,78.211,,,2021,CHN
,,,576651109340.323,2.9908045977096,12720.2156397612,12850.0,,,,,,,,4.886,,,,2022,CHN
,14.5711299675288,308908.0,60323835039.2112,6.66163652201594,25059.013951522,25170.0,,,5.55604982376099,2.8,,,,,78.349756097561,,,1988,JPN
,15.0148504256774,317566.0,41293256171.7302,4.92578541306383,24822.7725683724,27470.0,,,5.3671498298645,2.6,,,,,78.7685365853659,,,1989,JPN
,14.0808648867911,333230.0,24355543277.4488,4.84092905745234,25371.4641705246,28380.0,,,,2.5,,,,,78.8370731707317,,0.54654386559044,1990,JPN
,,335933.0,53732307235.4745,3.52335723533228,28915.0153598631,29080.0,,,,2.5,,,,2.1,79.0368292682927,,0.515015261901017,1991,JPN
,,338019.0,80350516115.1089,0.900586066360461,31414.9763689392,31050.0,,,,2.4,,,,2.2,79.080243902439,,0.540802491272167,1992,JPN
,,332345.0,95479419130.8204,-0.459219716150798,35681.968488155,34100.0,,,3.42903995513916,2.3,,,,2.5,79.3036585365854,,0.5730104397333,1993,JPN
,15.0271835238702,319938.0,93444917657.0152,1.08338317429946,39933.5127773513,37150.0,,,3.63566994667053,2.3,,,,2.9,79.6968292682927,,0.600227294327572,1994,JPN
,15.0254930135052,334612.0,68922273068.1471,2.63099961644897,44197.6288907577,42570.0,,,3.40211009979248,2.2,,,,3.2,79.5360975609756,,0.577196120522967,1995,JPN
2.6430299282074,14.9490787342868,340101.0,18591814104.4123,3.13387099280445,39150.0552266575,43940.0,,,,2.1,,,,3.4,80.219756097561,4874.802734375,0.518587120842722,1996,JPN
2.72177004814148,14.431030048272,350807.0,44200032047.8747,0.981228732132223,35638.2430014349,40760.0,,,,2.0,,,,3.4,80.4241463414634,4928.90283203125,0.563366940141775,1997,JPN
2.82745003700256,20.1145615989938,359381.0,71492903284.5732,-1.27033049463975,32423.7554482542,35010.0,,,3.29797005653381,1.9,,,,4.1,80.5014634146342,5135.7626953125,0.613577609531718,1998,JPN
2.84671998023987,17.3108900923912,360180.0,68865069123.8333,-0.333929957747415,36610.1667092968,34320.0,,,3.37812995910645,1.8,,,,4.7,80.4609756097561,5174.98095703125,0.581565037820731,1999,JPN
2.8584098815918,17.1095576406981,387364.0,67799064756.3317,2.76464755143648,39169.3601759313,36810.0,,,3.46011996269226,1.8,5.65793514,,,4.75,81.0760975609756,5078.033203125,0.534684034581565,2000,JPN
2.92348003387451,16.2333992095233,386767.0,25985578456.5237,0.386103426145752,34406.1690160364,37380.0,,,3.40082001686096,1.7,5.86137772,,,5.02,81.4163414634146,5113.158203125,0.548534996223864,2001,JPN
2.96514010429382,16.1070602104528,369458.0,52861509768.2477,0.0419624993125609,32820.788626377,35360.0,,,3.40898990631104,1.7,5.93724489,,,5.39,81.6907317073171,4871.5302734375,0.520024270993823,2002,JPN
2.99320006370544,15.7293776764486,358184.0,72560585163.8018,1.53512549928013,35387.0483579741,35660.0,,,3.46662998199463,1.6,5.98652935,,,5.25,81.76,5094.3095703125,0.546656580316822,2003,JPN
2.98125004768372,15.0737560136373,368416.0,93369256791.1048,2.1861156944216,38298.9801712303,39000.0,,,3.42611002922058,1.5,6.04880905,,,4.73,82.030243902439,5099.263671875,0.547499761467513,2004,JPN
3.13091993331909,15.0518407348066,367960.0,67729278919.6798,1.80390087227372,37812.8910174761,41280.0,,,3.31493997573853,1.4,6.2159934,,,4.45,81.9551219512195,5303.91650390625,0.503136295796191,2005,JPN
3.2276599407196,14.8453333163917,347060.0,59746699274.6745,1.37235012762038,35991.5423923387,40590.0,,,3.27667999267578,1.3,6.17422724,,,4.19,82.3219512195122,5333.04345703125,0.483963653250691,2006,JPN
3.29257011413574,14.0037943063894,333498.0,80680384420.1836,1.48396941163492,35779.0156794464,39310.0,,,3.27934002876282,1.3,6.32067204,,,3.89,82.5070731707317,5325.62353515625,0.448414988166297,2007,JPN
